"data_type","day_index","event_date","observed","fitted_mean","pit","in_50","in_95"
"trailer",2,"2024-12-02",1,1.564,0.5051,TRUE,TRUE
"trailer",3,"2024-12-03",2,1.564,0.7019,TRUE,TRUE
"trailer",4,"2024-12-04",5,1.564,0.934,FALSE,TRUE
"trailer",5,"2024-12-05",3,1.564,0.8206,FALSE,TRUE
"trailer",6,"2024-12-06",2,2.049,0.6229,TRUE,TRUE
"trailer",7,"2024-12-07",2,2.049,0.6229,TRUE,TRUE
"trailer",10,"2024-12-10",1,1.564,0.5051,TRUE,TRUE
"trailer",11,"2024-12-11",0,1.564,0.1913,FALSE,TRUE
"trailer",12,"2024-12-12",1,1.564,0.5051,TRUE,TRUE
"trailer",13,"2024-12-13",0,2.049,0.1597,FALSE,TRUE
"trailer",14,"2024-12-14",0,2.049,0.1597,FALSE,TRUE
"trailer",15,"2024-12-15",2,2.049,0.6229,TRUE,TRUE
"trailer",18,"2024-12-18",4,1.564,0.8916,FALSE,TRUE
"trailer",20,"2024-12-20",1,2.049,0.433,TRUE,TRUE
"trailer",21,"2024-12-21",1,2.049,0.433,TRUE,TRUE
"trailer",22,"2024-12-22",1,2.049,0.433,TRUE,TRUE
"trailer",23,"2024-12-23",2,1.564,0.7019,TRUE,TRUE
"trailer",24,"2024-12-24",1,1.564,0.5051,TRUE,TRUE
"trailer",26,"2024-12-26",0,1.564,0.1913,FALSE,TRUE
"trailer",27,"2024-12-27",2,2.049,0.6229,TRUE,TRUE
"trailer",28,"2024-12-28",5,2.049,0.8889,FALSE,TRUE
"trailer",31,"2024-12-31",2,3.693,0.4634,TRUE,TRUE
"trailer",32,"2025-01-01",3,2.851,0.6642,TRUE,TRUE
"trailer",33,"2025-01-02",0,1.212,0.2237,FALSE,TRUE
"trailer",34,"2025-01-03",0,1.587,0.1903,FALSE,TRUE
"trailer",35,"2025-01-04",0,1.587,0.1903,FALSE,TRUE
"trailer",38,"2025-01-07",0,1.212,0.2237,FALSE,TRUE
"trailer",39,"2025-01-08",4,1.212,0.9319,FALSE,TRUE
"trailer",40,"2025-01-09",1,1.212,0.5745,TRUE,TRUE
"trailer",41,"2025-01-10",1,1.587,0.5026,TRUE,TRUE
"trailer",42,"2025-01-11",1,1.587,0.5026,TRUE,TRUE
"trailer",45,"2025-01-14",5,1.212,0.9623,FALSE,TRUE
