"data_type","day_index","event_date","observed","fitted_mean","pit","in_50","in_95"
"trailer",2,"2024-12-02",1,1.599,0.4989,TRUE,TRUE
"trailer",3,"2024-12-03",2,1.599,0.6957,TRUE,TRUE
"trailer",4,"2024-12-04",5,1.599,0.9311,FALSE,TRUE
"trailer",5,"2024-12-05",3,1.599,0.8154,FALSE,TRUE
"trailer",6,"2024-12-06",2,2.083,0.6176,TRUE,TRUE
"trailer",7,"2024-12-07",2,2.083,0.6176,TRUE,TRUE
"trailer",10,"2024-12-10",1,1.599,0.4989,TRUE,TRUE
"trailer",11,"2024-12-11",0,1.599,0.1884,FALSE,TRUE
"trailer",12,"2024-12-12",1,1.599,0.4989,TRUE,TRUE
"trailer",13,"2024-12-13",0,2.083,0.1576,FALSE,TRUE
"trailer",14,"2024-12-14",0,2.083,0.1576,FALSE,TRUE
"trailer",15,"2024-12-15",2,2.083,0.6176,TRUE,TRUE
"trailer",18,"2024-12-18",4,1.599,0.8876,FALSE,TRUE
"trailer",20,"2024-12-20",1,2.083,0.4281,TRUE,TRUE
"trailer",21,"2024-12-21",1,2.083,0.4281,TRUE,TRUE
"trailer",22,"2024-12-22",1,2.083,0.4281,TRUE,TRUE
"trailer",23,"2024-12-23",2,1.599,0.6957,TRUE,TRUE
"trailer",24,"2024-12-24",1,1.599,0.4989,TRUE,TRUE
"trailer",26,"2024-12-26",0,1.599,0.1884,FALSE,TRUE
"trailer",27,"2024-12-27",2,2.083,0.6176,TRUE,TRUE
"trailer",28,"2024-12-28",5,2.083,0.8858,FALSE,TRUE
"trailer",31,"2024-12-31",2,3.829,0.4534,TRUE,TRUE
"trailer",32,"2025-01-01",3,2.877,0.6622,TRUE,TRUE
"trailer",33,"2025-01-02",0,1.203,0.2246,FALSE,TRUE
"trailer",34,"2025-01-03",0,1.563,0.1917,FALSE,TRUE
"trailer",35,"2025-01-04",0,1.563,0.1917,FALSE,TRUE
"trailer",38,"2025-01-07",0,1.203,0.2246,FALSE,TRUE
"trailer",39,"2025-01-08",4,1.203,0.933,FALSE,TRUE
"trailer",40,"2025-01-09",1,1.203,0.5764,TRUE,TRUE
"trailer",41,"2025-01-10",1,1.563,0.5059,TRUE,TRUE
"trailer",42,"2025-01-11",1,1.563,0.5059,TRUE,TRUE
"trailer",45,"2025-01-14",5,1.203,0.9631,FALSE,TRUE
"trailer",47,"2025-01-16",0,1.203,0.2246,FALSE,TRUE
"trailer",48,"2025-01-17",3,1.563,0.821,FALSE,TRUE
"trailer",49,"2025-01-18",4,1.563,0.8917,FALSE,TRUE
"trailer",52,"2025-01-21",1,1.203,0.5764,TRUE,TRUE
"trailer",53,"2025-01-22",1,1.203,0.5764,TRUE,TRUE
"trailer",54,"2025-01-23",0,1.203,0.2246,FALSE,TRUE
"trailer",55,"2025-01-24",1,1.563,0.5059,TRUE,TRUE
"trailer",56,"2025-01-25",1,1.563,0.5059,TRUE,TRUE
"trailer",60,"2025-01-29",3,1.203,0.8769,FALSE,TRUE
"trailer",61,"2025-01-30",0,1.203,0.2246,FALSE,TRUE
"trailer",62,"2025-01-31",0,1.563,0.1917,FALSE,TRUE
"trailer",63,"2025-02-01",0,0.73,0.2913,TRUE,TRUE
"trailer",67,"2025-02-05",0,0.561,0.3223,TRUE,TRUE
"trailer",68,"2025-02-06",0,0.561,0.3223,TRUE,TRUE
"trailer",69,"2025-02-07",0,0.73,0.2913,TRUE,TRUE
"trailer",70,"2025-02-08",2,1.329,0.7576,FALSE,TRUE
"trailer",73,"2025-02-11",0,0.561,0.3223,TRUE,TRUE
"trailer",74,"2025-02-12",1,0.561,0.7587,FALSE,TRUE
"trailer",76,"2025-02-14",1,0.73,0.7042,TRUE,TRUE
"trailer",77,"2025-02-15",2,0.73,0.8755,FALSE,TRUE
"trailer",81,"2025-02-19",0,0.561,0.3223,TRUE,TRUE
"trailer",82,"2025-02-20",0,0.561,0.3223,TRUE,TRUE
"trailer",83,"2025-02-21",0,0.73,0.2913,TRUE,TRUE
"trailer",84,"2025-02-22",1,0.73,0.7042,TRUE,TRUE
"trailer",87,"2025-02-25",0,0.561,0.3223,TRUE,TRUE
"trailer",88,"2025-02-26",2,0.561,0.9128,FALSE,TRUE
"trailer",89,"2025-02-27",0,0.561,0.3223,TRUE,TRUE
"trailer",90,"2025-02-28",0,0.73,0.2913,TRUE,TRUE
"trailer",91,"2025-03-01",2,1.534,0.7081,TRUE,TRUE
"trailer",94,"2025-03-04",0,1.18,0.2272,FALSE,TRUE
"trailer",95,"2025-03-05",0,1.18,0.2272,FALSE,TRUE
"trailer",96,"2025-03-06",1,1.18,0.5817,TRUE,TRUE
"trailer",98,"2025-03-08",0,1.534,0.1942,FALSE,TRUE
"trailer",101,"2025-03-11",2,1.18,0.7768,FALSE,TRUE
"trailer",102,"2025-03-12",1,1.18,0.5817,TRUE,TRUE
"trailer",104,"2025-03-14",1,1.534,0.5114,TRUE,TRUE
"trailer",105,"2025-03-15",0,1.534,0.1942,FALSE,TRUE
"trailer",108,"2025-03-18",2,1.18,0.7768,FALSE,TRUE
"trailer",109,"2025-03-19",0,1.18,0.2272,FALSE,TRUE
"trailer",109,"2025-03-19",0,1.18,0.2272,FALSE,TRUE
"trailer",110,"2025-03-20",0,1.18,0.2272,FALSE,TRUE
"trailer",111,"2025-03-21",0,1.534,0.1942,FALSE,TRUE
"trailer",112,"2025-03-22",1,1.534,0.5114,TRUE,TRUE
"trailer",112,"2025-03-22",6,1.534,0.9611,FALSE,TRUE
"trailer",113,"2025-03-23",0,1.534,0.1942,FALSE,TRUE
"trailer",115,"2025-03-25",8,1.18,0.9937,FALSE,FALSE
"trailer",117,"2025-03-27",0,1.18,0.2272,FALSE,TRUE
"trailer",118,"2025-03-28",0,1.534,0.1942,FALSE,TRUE
"trailer",122,"2025-04-01",1,4.544,0.241,FALSE,TRUE
"trailer",123,"2025-04-02",1,4.544,0.241,FALSE,TRUE
"trailer",124,"2025-04-03",6,4.544,0.7289,TRUE,TRUE
"trailer",125,"2025-04-04",13,5.917,0.8838,FALSE,TRUE
"trailer",125,"2025-04-04",9,5.917,0.7788,FALSE,TRUE
"trailer",126,"2025-04-05",16,5.917,0.9275,FALSE,TRUE
"trailer",131,"2025-04-10",0,4.544,0.0831,FALSE,TRUE
"trailer",132,"2025-04-11",2,5.917,0.3086,TRUE,TRUE
"trailer",136,"2025-04-15",2,4.544,0.3788,TRUE,TRUE
"trailer",140,"2025-04-19",2,5.917,0.3086,TRUE,TRUE
"trailer",144,"2025-04-23",10,4.544,0.8809,FALSE,TRUE
"trailer",145,"2025-04-24",3,4.544,0.4941,TRUE,TRUE
"trailer",145,"2025-04-24",3,4.544,0.4941,TRUE,TRUE
"trailer",146,"2025-04-25",7,5.917,0.6934,TRUE,TRUE
"trailer",150,"2025-04-29",2,4.544,0.3788,TRUE,TRUE
"trailer",150,"2025-04-29",3,4.544,0.4941,TRUE,TRUE
"trailer",151,"2025-04-30",7,4.544,0.7797,FALSE,TRUE
"trailer",152,"2025-05-01",56,7.796,0.9988,FALSE,FALSE
"trailer",152,"2025-05-01",56,7.796,0.9988,FALSE,FALSE
"trailer",153,"2025-05-02",3,10.196,0.2597,TRUE,TRUE
