"data_type","day_index","event_date","observed","fitted_mean","pit","in_50","in_95"
"trailer",2,"2024-12-02",1,1.573,0.5026,TRUE,TRUE
"trailer",3,"2024-12-03",2,1.573,0.6997,TRUE,TRUE
"trailer",4,"2024-12-04",5,1.573,0.9335,FALSE,TRUE
"trailer",5,"2024-12-05",3,1.573,0.8191,FALSE,TRUE
"trailer",6,"2024-12-06",2,2.064,0.6192,TRUE,TRUE
"trailer",7,"2024-12-07",2,2.064,0.6192,TRUE,TRUE
"trailer",10,"2024-12-10",1,1.573,0.5026,TRUE,TRUE
"trailer",11,"2024-12-11",0,1.573,0.19,FALSE,TRUE
"trailer",12,"2024-12-12",1,1.573,0.5026,TRUE,TRUE
"trailer",13,"2024-12-13",0,2.064,0.1579,FALSE,TRUE
"trailer",14,"2024-12-14",0,2.064,0.1579,FALSE,TRUE
"trailer",15,"2024-12-15",2,2.064,0.6192,TRUE,TRUE
"trailer",18,"2024-12-18",4,1.573,0.8907,FALSE,TRUE
"trailer",20,"2024-12-20",1,2.064,0.4291,TRUE,TRUE
"trailer",21,"2024-12-21",1,2.064,0.4291,TRUE,TRUE
"trailer",22,"2024-12-22",1,2.064,0.4291,TRUE,TRUE
"trailer",23,"2024-12-23",2,1.573,0.6997,TRUE,TRUE
"trailer",24,"2024-12-24",1,1.573,0.5026,TRUE,TRUE
"trailer",26,"2024-12-26",0,1.573,0.19,FALSE,TRUE
"trailer",27,"2024-12-27",2,2.064,0.6192,TRUE,TRUE
"trailer",28,"2024-12-28",5,2.064,0.8876,FALSE,TRUE
"trailer",31,"2024-12-31",2,3.704,0.4614,TRUE,TRUE
"trailer",32,"2025-01-01",3,2.821,0.6668,TRUE,TRUE
"trailer",33,"2025-01-02",0,1.208,0.2242,FALSE,TRUE
"trailer",34,"2025-01-03",0,1.591,0.1904,FALSE,TRUE
"trailer",35,"2025-01-04",0,1.591,0.1904,FALSE,TRUE
"trailer",38,"2025-01-07",0,1.208,0.2242,FALSE,TRUE
"trailer",39,"2025-01-08",4,1.208,0.9323,FALSE,TRUE
"trailer",40,"2025-01-09",1,1.208,0.5756,TRUE,TRUE
"trailer",41,"2025-01-10",1,1.591,0.5027,TRUE,TRUE
"trailer",42,"2025-01-11",1,1.591,0.5027,TRUE,TRUE
"trailer",45,"2025-01-14",5,1.208,0.9625,FALSE,TRUE
"trailer",47,"2025-01-16",0,1.208,0.2242,FALSE,TRUE
"trailer",48,"2025-01-17",3,1.591,0.8173,FALSE,TRUE
"trailer",49,"2025-01-18",4,1.591,0.8884,FALSE,TRUE
"trailer",52,"2025-01-21",1,1.208,0.5756,TRUE,TRUE
"trailer",53,"2025-01-22",1,1.208,0.5756,TRUE,TRUE
"trailer",54,"2025-01-23",0,1.208,0.2242,FALSE,TRUE
"trailer",55,"2025-01-24",1,1.591,0.5027,TRUE,TRUE
"trailer",56,"2025-01-25",1,1.591,0.5027,TRUE,TRUE
"trailer",60,"2025-01-29",3,1.208,0.8762,FALSE,TRUE
"trailer",61,"2025-01-30",0,1.208,0.2242,FALSE,TRUE
"trailer",62,"2025-01-31",0,1.591,0.1904,FALSE,TRUE
"trailer",63,"2025-02-01",0,0.73,0.2912,TRUE,TRUE
"trailer",67,"2025-02-05",0,0.557,0.3232,TRUE,TRUE
"trailer",68,"2025-02-06",0,0.557,0.3232,TRUE,TRUE
"trailer",69,"2025-02-07",0,0.73,0.2912,TRUE,TRUE
"trailer",70,"2025-02-08",2,1.303,0.7628,FALSE,TRUE
"trailer",73,"2025-02-11",0,0.557,0.3232,TRUE,TRUE
"trailer",74,"2025-02-12",1,0.557,0.7602,FALSE,TRUE
"trailer",76,"2025-02-14",1,0.73,0.7038,TRUE,TRUE
"trailer",77,"2025-02-15",2,0.73,0.8751,FALSE,TRUE
"trailer",81,"2025-02-19",0,0.557,0.3232,TRUE,TRUE
"trailer",82,"2025-02-20",0,0.557,0.3232,TRUE,TRUE
"trailer",83,"2025-02-21",0,0.73,0.2912,TRUE,TRUE
"trailer",84,"2025-02-22",1,0.73,0.7038,TRUE,TRUE
"trailer",87,"2025-02-25",0,0.557,0.3232,TRUE,TRUE
"trailer",88,"2025-02-26",2,0.557,0.9136,FALSE,TRUE
"trailer",89,"2025-02-27",0,0.557,0.3232,TRUE,TRUE
"trailer",90,"2025-02-28",0,0.73,0.2912,TRUE,TRUE
"trailer",91,"2025-03-01",2,1.538,0.7082,TRUE,TRUE
"trailer",94,"2025-03-04",0,1.172,0.2286,FALSE,TRUE
"trailer",95,"2025-03-05",0,1.172,0.2286,FALSE,TRUE
"trailer",96,"2025-03-06",1,1.172,0.5844,TRUE,TRUE
"trailer",98,"2025-03-08",0,1.538,0.1946,FALSE,TRUE
"trailer",101,"2025-03-11",2,1.172,0.7789,FALSE,TRUE
"trailer",102,"2025-03-12",1,1.172,0.5844,TRUE,TRUE
"trailer",104,"2025-03-14",1,1.538,0.5119,TRUE,TRUE
"trailer",105,"2025-03-15",0,1.538,0.1946,FALSE,TRUE
"trailer",108,"2025-03-18",2,1.172,0.7789,FALSE,TRUE
"trailer",109,"2025-03-19",0,1.172,0.2286,FALSE,TRUE
"trailer",109,"2025-03-19",0,1.172,0.2286,FALSE,TRUE
